textid	target	model	tokenizer	predicted	prob	condition
ex24604	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.3683170080184936	constituent
ex24605	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7313839197158813	constituent
ex24606	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7018735408782959	constituent
ex24607	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8653804659843445	constituent
ex24608	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5525204539299011	constituent
ex24609	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6088823080062866	constituent
ex24610	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5978212952613831	constituent
ex24611	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7946264743804932	constituent
ex24612	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7841889262199402	constituent
ex24613	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6315997242927551	constituent
ex24614	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5097060799598694	constituent
ex24615	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5318605899810791	constituent
ex24616	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5109092593193054	constituent
ex24617	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.86870276927948	constituent
ex24618	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5898025631904602	constituent
ex24619	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5458205938339233	constituent
ex24620	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5397344827651978	constituent
ex24621	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5912082195281982	constituent
ex24622	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5873715281486511	constituent
ex24623	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6972792148590088	constituent
ex24624	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7948662042617798	constituent
ex24625	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.512140154838562	constituent
ex24626	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5391507744789124	constituent
ex24627	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6817134618759155	constituent
ex24628	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4931443929672241	constituent
ex24629	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5143076777458191	constituent
ex24630	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8330476880073547	constituent
ex24631	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.457232803106308	constituent
ex24632	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.575897216796875	constituent
ex24633	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8464556932449341	constituent
ex24634	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3999271690845489	constituent
ex24635	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7751815319061279	constituent
ex24636	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4716041088104248	constituent
ex24637	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7646846175193787	constituent
ex24638	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6056984663009644	constituent
ex24639	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.483264297246933	constituent
ex24640	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4864590167999267	constituent
ex24641	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7055565118789673	constituent
ex24642	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.660331130027771	constituent
ex24643	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4571466743946075	constituent
ex24644	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6484873294830322	constituent
ex24645	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4766902327537536	constituent
ex24646	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.832579493522644	constituent
ex24647	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6428090929985046	constituent
ex24648	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4244317710399627	constituent
ex24649	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5481144189834595	constituent
ex24650	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7956057190895081	constituent
ex24651	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.545167863368988	constituent
ex24652	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.4121505916118622	constituent
ex24653	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6086882948875427	constituent
ex24654	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5824456810951233	constituent
ex24655	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8084360361099243	constituent
ex24656	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7249844670295715	constituent
ex24657	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5330774188041687	constituent
ex24658	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6342290043830872	constituent
ex24659	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.4802188873291015	constituent
ex24660	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4967823326587677	constituent
ex24661	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7415808439254761	constituent
ex24662	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7622082829475403	constituent
ex24663	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6171000599861145	constituent
ex24664	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4282284080982208	constituent
ex24665	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4958623945713043	constituent
ex24666	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.764173686504364	constituent
ex24667	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5336669087409973	constituent
ex24668	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.54327392578125	constituent
ex24669	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6615074872970581	constituent
ex24670	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3842290937900543	constituent
ex24671	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6671674847602844	constituent
ex24672	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6814819574356079	constituent
ex24673	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4294144213199615	constituent
ex24674	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8994886875152588	constituent
ex24675	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5802951455116272	constituent
ex24676	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6897017359733582	constituent
ex24677	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.457459956407547	constituent
ex24678	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4280783534049988	constituent
ex24679	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5983139276504517	constituent
ex24680	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5905169248580933	constituent
ex24681	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8465010523796082	constituent
ex24682	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6287474036216736	constituent
ex24683	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9266231060028076	constituent
ex24684	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6079822182655334	constituent
ex24685	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7979615926742554	constituent
ex24686	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4052734673023224	constituent
ex24687	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7834506034851074	constituent
ex24688	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6277368068695068	constituent
ex24689	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7362120747566223	constituent
ex24690	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.4510824084281921	constituent
ex24691	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5199100375175476	constituent
ex24692	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6270811557769775	constituent
ex24693	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4618579447269439	constituent
ex24694	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5314158201217651	constituent
ex24695	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8415850400924683	constituent
ex24696	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.5686625242233276	constituent
ex24697	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6693507432937622	constituent
ex24698	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.559237003326416	constituent
ex24699	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4731426835060119	constituent
ex24700	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4830259978771209	constituent
ex24701	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.961440086364746	constituent
ex24702	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5560622811317444	constituent
ex24703	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5687662959098816	constituent
ex24704	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7184224724769592	constituent
ex24705	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7818596959114075	constituent
ex24706	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5116299390792847	constituent
ex24707	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6045913100242615	constituent
ex24708	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7341091632843018	constituent
ex24709	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5435038805007935	constituent
ex24710	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8012153506278992	constituent
ex24711	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4042567908763885	constituent
ex24712	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5535179376602173	constituent
ex24713	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5472317934036255	constituent
ex24714	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6708459258079529	constituent
ex24715	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5644945502281189	constituent
ex24716	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.53472900390625	constituent
ex24717	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3942779898643493	constituent
ex24718	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4100737273693084	constituent
ex24719	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6877655386924744	constituent
ex24720	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6789090633392334	constituent
ex24721	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6686339974403381	constituent
ex24722	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4712684154510498	constituent
ex24723	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4576846957206726	constituent
ex24724	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5638856887817383	constituent
ex24725	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5949439406394958	constituent
ex24726	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5906966924667358	constituent
ex24727	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8027689456939697	constituent
ex24728	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5241054892539978	constituent
ex24729	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8655800223350525	constituent
ex24730	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7972602248191833	constituent
ex24731	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7026198506355286	constituent
ex24732	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7485437393188477	constituent
ex24733	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4927802383899688	constituent
ex24734	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7986385822296143	constituent
ex24735	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7532544136047363	constituent
ex24736	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7791678309440613	constituent
ex24737	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7301455736160278	constituent
ex24738	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6406713128089905	constituent
ex24739	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4829534590244293	constituent
ex24740	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5605690479278564	constituent
ex24741	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5668853521347046	constituent
ex24742	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4319921433925628	constituent
ex24743	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.568982720375061	constituent
ex24744	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5764512419700623	constituent
ex24745	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5702813863754272	constituent
ex24746	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8566246032714844	constituent
ex24747	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4926701784133911	constituent
ex24748	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5749629735946655	constituent
ex24749	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9691473245620728	constituent
ex24750	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.3694180250167846	constituent
ex24751	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4721658527851105	constituent
ex24752	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4763124287128448	constituent
ex24753	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5809566974639893	constituent
ex24754	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4402733743190765	constituent
ex24755	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5749509930610657	constituent
ex24756	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4563951790332794	constituent
ex24757	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8188171982765198	constituent
ex24758	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5526925325393677	constituent
ex24759	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5555115342140198	constituent
ex24760	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5683680772781372	constituent
ex24761	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4223861396312713	constituent
ex24762	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.606926679611206	constituent
ex24763	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5759183764457703	constituent
ex24764	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5573024153709412	constituent
ex24765	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5987202525138855	constituent
ex24766	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5915910005569458	constituent
ex24767	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5944172143936157	constituent
ex24768	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.9003520607948303	constituent
ex24769	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7416579127311707	constituent
ex24770	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.538831353187561	constituent
ex24771	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.459053099155426	constituent
ex24772	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6951316595077515	constituent
ex24773	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4169847369194031	constituent
ex24774	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6769159436225891	constituent
ex24775	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8365036845207214	constituent
ex24776	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.551372766494751	constituent
ex24777	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8871864080429077	constituent
ex24778	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6238499879837036	constituent
ex24779	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5642807483673096	constituent
ex24780	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5424731373786926	constituent
ex24781	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5074397325515747	constituent
ex24782	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5009680986404419	constituent
ex24783	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5929130911827087	constituent
ex24784	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.720687747001648	constituent
ex24785	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7770199775695801	constituent
ex24786	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3890847563743591	constituent
ex24787	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5399983525276184	constituent
ex24788	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8927638530731201	constituent
ex24789	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.3968140780925751	constituent
ex24790	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5824069380760193	constituent
ex24791	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6618350148200989	constituent
ex24792	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6428647637367249	constituent
ex24793	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5425679683685303	constituent
ex24794	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8199602365493774	constituent
ex24795	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5983971357345581	constituent
ex24796	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6922247409820557	constituent
ex24797	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7199674844741821	constituent
ex24798	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.484845906496048	constituent
ex24799	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5416929125785828	constituent
ex24800	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4372953176498413	constituent
ex24801	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8454136252403259	constituent
ex24802	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5488386750221252	constituent
ex24803	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4698092639446258	constituent
ex24804	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7047009468078613	constituent
ex24805	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6716874837875366	constituent
ex24806	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4838825762271881	constituent
ex24807	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5796995759010315	constituent
ex24808	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4582194983959198	constituent
ex24809	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6002139449119568	constituent
ex24810	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4288743734359741	constituent
ex24811	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6509336233139038	constituent
ex24812	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4971841275691986	constituent
ex24813	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5499040484428406	constituent
ex24814	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5241659879684448	constituent
ex24815	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4687239825725555	constituent
ex24816	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3994641304016113	constituent
ex24817	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.441622644662857	constituent
ex24818	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.9044626355171204	constituent
ex24819	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.870728075504303	constituent
ex24820	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4793993234634399	constituent
ex24821	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6486965417861938	constituent
ex24822	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6127678751945496	constituent
ex24823	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6400644779205322	constituent
ex24824	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.497023344039917	constituent
ex24825	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.573279619216919	constituent
ex24826	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8685469627380371	constituent
ex24827	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8086973428726196	constituent
ex24828	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7047786116600037	constituent
ex24829	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.688217043876648	constituent
ex24830	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4822967648506164	constituent
ex24831	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4799957871437073	constituent
ex24832	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6502844095230103	constituent
ex24833	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6142448782920837	constituent
ex24834	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5553315877914429	constituent
ex24835	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9524827599525452	constituent
ex24836	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7260146141052246	constituent
ex24837	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7244308590888977	constituent
ex24838	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7382203936576843	constituent
ex24839	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8370056748390198	constituent
ex24840	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8840388059616089	constituent
ex24841	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4691850543022156	constituent
ex24842	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4015037715435028	constituent
ex24843	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5272899270057678	constituent
ex24844	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5364344120025635	constituent
ex24845	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6278473138809204	constituent
ex24846	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7487519383430481	constituent
ex24847	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.3969614803791046	constituent
ex24848	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7071748971939087	constituent
